11752609,Anokukrom,Anokukrom,Anokukrom,6.21866,-3.03047,S,CMP,GH,,18,120,,,0,,121,Africa/Accra,21/06/2023
11752610,Mensakrom,Mensakrom,Mensakrom,6.24693,-3.02608,S,CMP,GH,,18,121,,,0,,122,Africa/Accra,21/06/2023
11752611,Warabo,Warabo,Warabo,6.20948,-3.00341,S,CMP,GH,,18,121,,,0,,151,Africa/Accra,21/06/2023
11752612,Jeheresua,Jeheresua,Jeheresua,6.19887,-3.05443,S,CMP,GH,,18,120,,,0,,127,Africa/Accra,21/06/2023
11752613,Saikrom,Saikrom,Saikrom,6.20235,-3.02479,P,PPL,GH,,18,120,,,0,,131,Africa/Accra,21/06/2023
11752614,Pokokromnkra,Pokokromnkra,Pokokromnkra,6.18884,-3.0255,P,PPL,GH,,18,120,,,0,,130,Africa/Accra,21/06/2023
11752615,Ahaisua,Ahaisua,Ahaisua,6.18747,-3.00723,S,CMP,GH,,18,120,,,0,,115,Africa/Accra,21/06/2023
11752616,Badebakechi,Badebakechi,Badebakechi,6.17594,-3.0237,P,PPL,GH,,18,120,,,0,,124,Africa/Accra,21/06/2023
11752617,Kojoalinikrom,Kojoalinikrom,Kojoalinikrom,6.16507,-3.00667,P,PPL,GH,,18,120,,,0,,125,Africa/Accra,21/06/2023
11752618,Dedemide,Dedemide,Dedemide,6.12636,-3.0587,S,FRM,GH,,18,120,,,0,,139,Africa/Accra,21/06/2023
11752619,Kwaso,Kwaso,Kwaso,6.13734,-3.07113,S,CMP,GH,,18,120,,,0,,119,Africa/Accra,21/06/2023
11752620,Jeukrom,Jeukrom,Jeukrom,6.12496,-3.06624,P,PPL,GH,,18,120,,,0,,120,Africa/Accra,21/06/2023
11752621,Kweku Nenchrekrom,Kweku Nenchrekrom,Kweku Nenchrekrom,6.11041,-3.08448,S,CMP,GH,,18,120,,,0,,117,Africa/Accra,21/06/2023
11752622,Asiedukrom,Asiedukrom,Asiedukrom,6.11997,-3.06109,P,PPL,GH,,18,120,,,0,,124,Africa/Accra,21/06/2023
11752623,Kankakrom,Kankakrom,Kankakrom,6.12042,-3.01476,S,CMP,GH,,18,120,,,0,,147,Africa/Accra,21/06/2023
11752624,Atakukrom,Atakukrom,Atakukrom,6.11145,-3.00169,S,FRM,GH,,18,120,,,0,,148,Africa/Accra,21/06/2023
11752625,Antukrom,Antukrom,Antukrom,6.10442,-3.00511,S,CMP,GH,,18,120,,,0,,124,Africa/Accra,21/06/2023
11752626,Fanoma,Fanoma,"Fanoma,Farema",6.07023,-3.10729,H,STM,GH,,,,,,0,,114,Africa/Accra,10/11/2017
11752627,Tukokrom,Tukokrom,Tukokrom,6.15412,-3.10253,S,CMP,GH,,18,120,,,0,,118,Africa/Accra,21/06/2023
11752628,Atakwesikrom,Atakwesikrom,Atakwesikrom,6.06708,-3.00948,S,CMP,GH,,18,120,,,0,,146,Africa/Accra,21/06/2023
11752629,Atakojokrom,Atakojokrom,Atakojokrom,6.04552,-3.03244,S,CMP,GH,,18,120,,,0,,173,Africa/Accra,21/06/2023
11752630,Ntiakukrom,Ntiakukrom,Ntiakukrom,6.03867,-3.04351,S,CMP,GH,,18,120,,,0,,172,Africa/Accra,21/06/2023
11752631,Esuepri,Esuepri,Esuepri,6.08014,-3.06564,H,STM,GH,,9,,,,0,,116,Africa/Accra,10/11/2017
11752632,Ajembrikrom,Ajembrikrom,Ajembrikrom,6.04961,-3.05466,S,CMP,GH,,18,120,,,0,,147,Africa/Accra,21/06/2023
11752633,Jisabawkawkrom,Jisabawkawkrom,Jisabawkawkrom,6.05284,-3.07044,S,CMP,GH,,18,120,,,0,,136,Africa/Accra,21/06/2023
11752634,Betingraw,Betingraw,Betingraw,6.02954,-3.07029,S,CMP,GH,,18,120,,,0,,146,Africa/Accra,21/06/2023
11752635,Kwantihun,Kwantihun,Kwantihun,6.02678,-3.0434,P,PPL,GH,,18,120,,,0,,168,Africa/Accra,21/06/2023
11752636,Dansualalie,Dansualalie,Dansualalie,6.01158,-3.054,S,CMP,GH,,18,120,,,0,,176,Africa/Accra,21/06/2023
11752637,Asarekrom,Asarekrom,Asarekrom,6.02914,-3.02276,S,CMP,GH,,18,120,,,0,,191,Africa/Accra,21/06/2023
11752638,Akrakrom,Akrakrom,Akrakrom,6.01804,-3.02058,S,CMP,GH,,18,120,,,0,,162,Africa/Accra,21/06/2023
11752639,Tando,Tando,Tando,6.12863,-3.0875,P,PPL,GH,,18,120,,,0,,127,Africa/Accra,21/06/2023
11752640,Nyamebekyere,Nyamebekyere,Nyamebekyere,6.07487,-3.07101,P,PPL,GH,,18,120,,,0,,123,Africa/Accra,21/06/2023
11752642,Ebusua,Ebusua,Ebusua,6.48979,-3.10223,S,CMP,GH,,18,116,,,0,,201,Africa/Accra,21/06/2023
11752643,Mfakamfahu,Mfakamfahu,Mfakamfahu,6.48581,-3.08595,S,CMP,GH,,18,116,,,0,,206,Africa/Accra,21/06/2023
11752644,Kakobaw,Kakobaw,Kakobaw,6.48858,-3.07558,S,CMP,GH,,18,116,,,0,,206,Africa/Accra,21/06/2023
11752645,Nsonhym,Nsonhym,Nsonhym,6.48076,-3.05298,S,CMP,GH,,18,116,,,0,,203,Africa/Accra,21/06/2023
11752646,Kwamindrukrom,Kwamindrukrom,Kwamindrukrom,6.49411,-3.0204,S,CMP,GH,,18,116,,,0,,179,Africa/Accra,21/06/2023
11752647,Kotokuayara,Kotokuayara,Kotokuayara,6.45012,-3.01059,H,STM,GH,,9,,,,0,,152,Africa/Accra,10/11/2017
11752648,Jeohikrom,Jeohikrom,Jeohikrom,6.46542,-3.03215,S,CMP,GH,,18,116,,,0,,182,Africa/Accra,21/06/2023
11752649,Akapuna,Akapuna,Akapuna,6.46171,-3.00956,S,CMP,GH,,18,116,,,0,,153,Africa/Accra,21/06/2023
11752650,Susai,Susai,Susai,6.42464,-3.19957,P,PPL,GH,,18,117,,,0,,169,Africa/Accra,21/06/2023
11752652,Abedensuom,Abedensuom,Abedensuom,6.41156,-3.16471,P,PPL,GH,,18,117,,,0,,187,Africa/Accra,21/06/2023
11752653,Kwakumintakrom,Kwakumintakrom,Kwakumintakrom,6.40672,-3.15045,S,CMP,GH,,18,117,,,0,,198,Africa/Accra,21/06/2023
11752654,Odumase,Odumase,Odumase,6.40788,-3.08103,S,CMP,GH,,18,116,,,0,,167,Africa/Accra,21/06/2023
11752655,Seso,Seso,Seso,6.40408,-3.05528,S,CMP,GH,,18,116,,,0,,190,Africa/Accra,21/06/2023
11752656,Syasukrom,Syasukrom,Syasukrom,6.42813,-3.0485,S,CMP,GH,,18,116,,,0,,197,Africa/Accra,21/06/2023
11752657,Tahina,Tahina,Tahina,6.44803,-3.01136,H,STM,GH,,9,,,,0,,153,Africa/Accra,10/11/2017
11752658,Anwyafutu,Anwyafutu,Anwyafutu,6.40773,-3.0229,S,CMP,GH,,18,116,,,0,,198,Africa/Accra,21/06/2023
11752659,Bamanaden,Bamanaden,Bamanaden,6.37429,-3.04033,S,CMP,GH,,18,116,,,0,,168,Africa/Accra,21/06/2023
11752660,Akuntanm,Akuntanm,Akuntanm,6.37202,-3.06795,S,CMP,GH,,18,116,,,0,,159,Africa/Accra,21/06/2023
11752661,Dibore,Dibore,Dibore,6.36366,-3.05757,S,CMP,GH,,18,116,,,0,,161,Africa/Accra,21/06/2023
11752662,Nyamadom,Nyamadom,Nyamadom,6.35925,-3.03219,S,CMP,GH,,18,116,,,0,,146,Africa/Accra,21/06/2023
11752663,Debe,Debe,Debe,6.36983,-3.02039,S,CMP,GH,,18,116,,,0,,170,Africa/Accra,21/06/2023
11752664,Tawta,Tawta,Tawta,6.37835,-3.10355,S,CMP,GH,,18,117,,,0,,174,Africa/Accra,21/06/2023
11752665,Tuamikam,Tuamikam,Tuamikam,6.31746,-3.16079,P,PPL,GH,,18,116,,,0,,163,Africa/Accra,21/06/2023
11752666,Nyem,Nyem,Nyem,6.31591,-3.09029,P,PPL,GH,,18,116,,,0,,139,Africa/Accra,21/06/2023
11752667,Banabye,Banabye,Banabye,6.28783,-3.05393,H,STM,GH,,9,,,,0,,138,Africa/Accra,10/11/2017
11752668,Amirichi,Amirichi,Amirichi,6.27572,-3.03979,H,STM,GH,,9,,,,0,,129,Africa/Accra,10/11/2017
11752669,Kofiusakrom,Kofiusakrom,Kofiusakrom,6.27725,-3.04992,S,CMP,GH,,18,116,,,0,,145,Africa/Accra,21/06/2023
11752670,Kwesiusakrom,Kwesiusakrom,Kwesiusakrom,6.26633,-3.03205,S,CMP,GH,,18,116,,,0,,142,Africa/Accra,21/06/2023
11752671,Edumia,Edumia,Edumia,6.25326,-3.03513,H,STM,GH,,9,,,,0,,129,Africa/Accra,10/11/2017
11752672,Kasakrom,Kasakrom,Kasakrom,6.25407,-3.04035,S,CMP,GH,,18,116,,,0,,122,Africa/Accra,21/06/2023
11752673,Pataboabo,Pataboabo,Pataboabo,6.25763,-3.06112,S,CMP,GH,,18,116,,,0,,137,Africa/Accra,21/06/2023
11752674,Edumia,Edumia,Edumia,6.26084,-3.08235,S,CMP,GH,,18,116,,,0,,139,Africa/Accra,21/06/2023
11752675,Yakrakrom,Yakrakrom,Yakrakrom,6.25177,-3.17137,P,PPL,GH,,18,116,,,0,,144,Africa/Accra,21/06/2023
11752676,Mbemu,Mbemu,Mbemu,6.74377,-3.11517,P,PPL,GH,,18,117,,,0,,208,Africa/Accra,21/06/2023
11752677,Genkobu,Genkobu,Genkobu,6.72783,-3.09013,P,PPL,GH,,18,117,,,0,,215,Africa/Accra,21/06/2023
11752678,Jewu,Jewu,Jewu,6.73825,-3.06744,S,CMP,GH,,18,117,,,0,,226,Africa/Accra,21/06/2023
11752679,Anunum,Anunum,Anunum,6.69547,-3.06444,S,CMP,GH,,18,117,,,0,,198,Africa/Accra,21/06/2023
11752680,Ifubuja,Ifubuja,Ifubuja,6.69413,-3.05109,H,STM,GH,,9,,,,0,,180,Africa/Accra,10/11/2017
11752681,Brohihinasi,Brohihinasi,Brohihinasi,6.70799,-3.04558,S,CMP,GH,,18,117,,,0,,220,Africa/Accra,21/06/2023
11752682,Adakum,Adakum,Adakum,6.71194,-3.03347,S,CMP,GH,,18,117,,,0,,199,Africa/Accra,21/06/2023
11752683,Mpancheraso,Mpancheraso,Mpancheraso,6.73733,-3.0123,S,CMP,GH,,18,117,,,0,,238,Africa/Accra,21/06/2023
11752684,Dedinanum,Dedinanum,Dedinanum,6.72662,-3.00782,S,CMP,GH,,18,117,,,0,,223,Africa/Accra,21/06/2023
11752685,Kotokrom,Kotokrom,Kotokrom,6.71255,-3.00383,S,CMP,GH,,18,117,,,0,,215,Africa/Accra,21/06/2023
11752686,Kwausakrom,Kwausakrom,Kwausakrom,6.70611,-3.0261,S,CMP,GH,,18,117,,,0,,217,Africa/Accra,21/06/2023
11752687,Atakrom,Atakrom,Atakrom,6.69418,-3.03095,S,CMP,GH,,18,117,,,0,,211,Africa/Accra,21/06/2023
11752688,Ohianyeda,Ohianyeda,Ohianyeda,6.69831,-3.00928,S,CMP,GH,,18,117,,,0,,232,Africa/Accra,21/06/2023
11752689,Framasi,Framasi,Framasi,6.68646,-3.01902,S,CMP,GH,,18,117,,,0,,228,Africa/Accra,21/06/2023
11752690,Bensirikrom,Bensirikrom,Bensirikrom,6.67883,-3.03104,S,CMP,GH,,18,117,,,0,,221,Africa/Accra,21/06/2023
11752691,Obenekwakrom,Obenekwakrom,Obenekwakrom,6.66982,-3.06319,S,CMP,GH,,18,117,,,0,,191,Africa/Accra,21/06/2023
11752692,Ntosua,Ntosua,Ntosua,6.65978,-3.06402,H,STM,GH,,9,,,,0,,174,Africa/Accra,10/11/2017
11752693,Kwakukrom,Kwakukrom,Kwakukrom,6.67168,-3.03637,S,CMP,GH,,18,117,,,0,,209,Africa/Accra,21/06/2023
11752694,Mibu,Mibu,Mibu,6.67424,-3.0012,S,CMP,GH,,18,117,,,0,,234,Africa/Accra,21/06/2023
11752695,Afrukro,Afrukro,Afrukro,6.65337,-3.08677,S,FRM,GH,,18,117,,,0,,186,Africa/Accra,21/06/2023
11752696,Namaya,Namaya,Namaya,6.6628,-3.06102,H,STM,GH,,9,,,,0,,178,Africa/Accra,10/11/2017
11752697,Kwabinatunakrom,Kwabinatunakrom,Kwabinatunakrom,6.63312,-3.05975,P,PPL,GH,,18,117,,,0,,202,Africa/Accra,21/06/2023
11752698,Cheikrom,Cheikrom,Cheikrom,6.64034,-3.00817,S,CMP,GH,,18,117,,,0,,226,Africa/Accra,21/06/2023
11752699,Kumoa,Kumoa,Kumoa,6.65254,-3.12273,H,STM,GH,,9,,,,0,,166,Africa/Accra,10/11/2017
11752700,Kwansabo,Kwansabo,Kwansabo,6.65186,-3.10939,H,STM,GH,,9,,,,0,,164,Africa/Accra,10/11/2017
11752701,Bosumpimkrom,Bosumpimkrom,Bosumpimkrom,6.62009,-3.10751,S,FRM,GH,,18,117,,,0,,196,Africa/Accra,21/06/2023
11752702,Kwesiaba,Kwesiaba,Kwesiaba,6.61074,-3.10554,P,PPL,GH,,18,117,,,0,,206,Africa/Accra,21/06/2023
11752703,Ekumani,Ekumani,Ekumani,6.61136,-3.11647,P,PPL,GH,,18,117,,,0,,204,Africa/Accra,21/06/2023
11752704,Tawakro,Tawakro,Tawakro,6.61119,-3.08074,S,CMP,GH,,18,117,,,0,,215,Africa/Accra,21/06/2023
11752705,Kwamidu,Kwamidu,Kwamidu,6.60874,-3.07697,S,CMP,GH,,18,117,,,0,,213,Africa/Accra,21/06/2023
11752706,Pesebro,Pesebro,Pesebro,6.60879,-3.06652,S,CMP,GH,,18,117,,,0,,215,Africa/Accra,21/06/2023
11752707,Kwansabo,Kwansabo,Kwansabo,6.61456,-3.0624,S,CMP,GH,,18,117,,,0,,214,Africa/Accra,21/06/2023
11752708,Edukrom,Edukrom,Edukrom,6.60902,-3.06532,S,CMP,GH,,18,117,,,0,,231,Africa/Accra,21/06/2023
11752709,Kwajomakro,Kwajomakro,Kwajomakro,6.61192,-3.05633,S,CMP,GH,,18,117,,,0,,233,Africa/Accra,21/06/2023
11752710,Nkasakro,Nkasakro,Nkasakro,6.61633,-3.05854,P,PPL,GH,,18,117,,,0,,205,Africa/Accra,21/06/2023
11752711,Bakoti,Bakoti,Bakoti,6.60164,-3.0263,S,FRM,GH,,18,117,,,0,,217,Africa/Accra,21/06/2023
11752712,Kajamrakrom,Kajamrakrom,Kajamrakrom,6.6261,-3.00093,S,CMP,GH,,18,117,,,0,,217,Africa/Accra,21/06/2023
11752713,Atechem,Atechem,Atechem,6.56428,-3.05184,S,CMP,GH,,18,117,,,0,,208,Africa/Accra,21/06/2023
11752714,Chamekrom,Chamekrom,Chamekrom,6.5398,-3.06429,S,CMP,GH,,18,117,,,0,,226,Africa/Accra,21/06/2023
11752715,Mekrom,Mekrom,Mekrom,6.58007,-3.09626,S,CMP,GH,,18,117,,,0,,226,Africa/Accra,21/06/2023
11752716,Adokam,Adokam,Adokam,6.56195,-3.08735,S,CMP,GH,,18,117,,,0,,240,Africa/Accra,21/06/2023
11752717,Mensakrom,Mensakrom,Mensakrom,6.56747,-3.11445,P,PPL,GH,,18,117,,,0,,219,Africa/Accra,21/06/2023
11752718,Kwaminakrom,Kwaminakrom,Kwaminakrom,6.58985,-3.12693,S,CMP,GH,,18,117,,,0,,194,Africa/Accra,21/06/2023
11752719,Panabo,Panabo,Panabo,6.5693,-3.129,S,CMP,GH,,18,117,,,0,,184,Africa/Accra,21/06/2023
11752720,Ajeponu,Ajeponu,Ajeponu,6.56557,-3.13766,P,PPL,GH,,18,117,,,0,,187,Africa/Accra,21/06/2023
11752721,Kakowbaw,Kakowbaw,Kakowbaw,6.5454,-3.15646,P,PPL,GH,,18,117,,,0,,194,Africa/Accra,21/06/2023
11752722,Sukusuku,Sukusuku,Sukusuku,6.52529,-3.17881,S,CMP,GH,,18,117,,,0,,165,Africa/Accra,21/06/2023
11752723,Ahinasa,Ahinasa,Ahinasa,6.50969,-3.19053,P,PPL,GH,,18,117,,,0,,175,Africa/Accra,21/06/2023
11752724,Bosumpimkrom,Bosumpimkrom,Bosumpimkrom,6.58286,-3.19387,P,PPL,GH,,18,117,,,0,,189,Africa/Accra,21/06/2023
11752725,Kwaku Adakrom,Kwaku Adakrom,Kwaku Adakrom,6.58507,-3.21994,S,CMP,GH,,18,117,,,0,,170,Africa/Accra,21/06/2023
11752726,Beposo,Beposo,Beposo,6.60751,-3.18483,S,CMP,GH,,18,117,,,0,,178,Africa/Accra,21/06/2023
11752727,Kakanabo,Kakanabo,Kakanabo,6.61289,-3.21619,S,CMP,GH,,18,117,,,0,,169,Africa/Accra,21/06/2023
11752728,Anyuromu,Anyuromu,Anyuromu,6.5365,-3.10119,S,CMP,GH,,18,117,,,0,,222,Africa/Accra,21/06/2023
11752729,Atabu,Atabu,Atabu,6.5023,-3.09784,P,PPL,GH,,18,117,,,0,,204,Africa/Accra,21/06/2023
11752730,Asotrom,Asotrom,Asotrom,6.52149,-3.07622,S,CMP,GH,,18,116,,,0,,215,Africa/Accra,21/06/2023
11752731,Kwajakrom,Kwajakrom,Kwajakrom,6.61911,-3.23955,S,FRM,GH,,18,117,,,0,,143,Africa/Accra,21/06/2023
11752732,Kwampawkrom,Kwampawkrom,Kwampawkrom,6.64551,-3.20441,S,CMP,GH,,18,117,,,0,,183,Africa/Accra,21/06/2023
11752733,Nyinabo,Nyinabo,Nyinabo,6.62338,-3.19019,S,CMP,GH,,18,117,,,0,,154,Africa/Accra,21/06/2023
11752734,Kwesibokrom,Kwesibokrom,Kwesibokrom,6.62854,-3.17855,S,CMP,GH,,18,117,,,0,,159,Africa/Accra,21/06/2023
11752735,Mensahkrom,Mensahkrom,Mensahkrom,6.62871,-3.16561,S,CMP,GH,,18,117,,,0,,154,Africa/Accra,21/06/2023
11752736,Anoaboye,Anoaboye,Anoaboye,6.64574,-3.15529,P,PPL,GH,,18,117,,,0,,167,Africa/Accra,21/06/2023
11752737,Kwambedukrom,Kwambedukrom,Kwambedukrom,6.61256,-3.13834,S,CMP,GH,,18,117,,,0,,188,Africa/Accra,21/06/2023
11752738,Mpesetum,Mpesetum,Mpesetum,6.70274,-3.19433,S,CMP,GH,,18,117,,,0,,158,Africa/Accra,21/06/2023
11752739,Mpesetum,Mpesetum,Mpesetum,6.70502,-3.20882,P,PPL,GH,,18,117,,,0,,180,Africa/Accra,21/06/2023
11752740,Nkrah,Nkrah,Nkrah,6.6772,-3.22954,S,CMP,GH,,18,117,,,0,,153,Africa/Accra,21/06/2023
11752741,Mpesetum,Mpesetum,Mpesetum,6.68982,-3.22842,H,STM,GH,,9,,,,0,,148,Africa/Accra,10/11/2017
11752742,Nkra,Nkra,Nkra,6.59317,-3.15195,P,PPL,GH,,18,117,,,0,,195,Africa/Accra,21/06/2023
11752743,Adadekrom,Adadekrom,Adadekrom,6.59385,-3.16528,P,PPL,GH,,18,117,,,0,,191,Africa/Accra,21/06/2023
11761154,Katabo,Katabo,Katabo,6.98854,-2.19312,H,STM,GH,,2,,,,0,,208,Africa/Accra,10/11/2017
11761155,Dodeeasua,Dodeeasua,Dodeeasua,6.98871,-2.18355,P,PPL,GH,,2,617,,,0,,203,Africa/Accra,05/12/2019
11761156,Wiawura,Wiawura,Wiawura,6.98134,-2.24862,H,STM,GH,,2,,,,0,,179,Africa/Accra,10/11/2017
11761157,Bepotuntum,Bepotuntum,Bepotuntum,6.98069,-2.24565,H,STM,GH,,2,,,,0,,180,Africa/Accra,10/11/2017
11761158,Kateinkwanta,Kateinkwanta,Kateinkwanta,6.96189,-2.22001,P,PPL,GH,,2,617,,,0,,244,Africa/Accra,05/12/2019
11761159,Owaebegyahwan Junction,Owaebegyahwan Junction,Owaebegyahwan Junction,6.95463,-2.23393,P,PPL,GH,,2,617,,,0,,226,Africa/Accra,05/12/2019
11761160,Akresu,Akresu,Akresu,6.91877,-2.23294,H,STM,GH,,2,,,,0,,184,Africa/Accra,10/11/2017
11761161,Apenimadi,Apenimadi,Apenimadi,6.92003,-2.21567,H,STM,GH,,2,,,,0,,190,Africa/Accra,10/11/2017
11761162,Boagyaa,Boagyaa,Boagyaa,6.94004,-2.18685,P,PPL,GH,,2,617,,,0,,216,Africa/Accra,05/12/2019
11761163,Kwamedonkorkurom,Kwamedonkorkurom,Kwamedonkorkurom,6.90963,-2.23875,P,PPL,GH,,2,617,,,0,,193,Africa/Accra,05/12/2019
11761289,Mantukwa,Mantukwa,Mantukwa,6.89379,-2.24058,P,PPL,GH,,2,617,,,0,,231,Africa/Accra,05/12/2019
11761290,Kaniago,Kaniago,"Kaniago,Keniago",6.89218,-2.23839,P,PPL,GH,,2,617,,,0,,224,Africa/Accra,05/12/2019
11761291,Onyamebekyere,Onyamebekyere,Onyamebekyere,6.88875,-2.24584,P,PPL,GH,,2,617,,,0,,232,Africa/Accra,05/12/2019
11761292,Nyamekyekurom,Nyamekyekurom,Nyamekyekurom,6.87901,-2.20732,P,PPL,GH,,2,617,,,0,,231,Africa/Accra,05/12/2019
11761293,Mmoframfaadwene Number Two,Mmoframfaadwene Number Two,"Mmoframfaadwene Number 2,Mmoframfaadwene Number Two",6.88459,-2.19681,P,PPL,GH,,2,617,,,0,,236,Africa/Accra,05/12/2019
11761294,Manfobredi,Manfobredi,Manfobredi,6.90161,-2.23768,P,PPL,GH,,2,617,,,0,,206,Africa/Accra,05/12/2019
11761295,Kodwotiaku,Kodwotiaku,"Kodwotiaku,Kojoetiaku",6.86706,-2.22316,H,STM,GH,,2,,,,0,,201,Africa/Accra,10/11/2017
11761296,Asantekurom,Asantekurom,Asantekurom,6.90631,-2.17232,P,PPL,GH,,2,617,,,0,,219,Africa/Accra,05/12/2019
11761297,Mmoframfaadwene Number One,Mmoframfaadwene Number One,"Mmoframfaadwene Number 1,Mmoframfaadwene Number One",6.88357,-2.18666,P,PPL,GH,,2,617,,,0,,224,Africa/Accra,05/12/2019
11761298,Suponagya,Suponagya,Suponagya,6.89288,-2.20148,P,PPL,GH,,2,617,,,0,,234,Africa/Accra,05/12/2019
11761299,Suponso,Suponso,Suponso,6.89609,-2.17961,P,PPL,GH,,2,617,,,0,,213,Africa/Accra,05/12/2019
11761300,Nkwansuanu,Nkwansuanu,Nkwansuanu,6.98743,-2.16789,H,STM,GH,,2,,,,0,,206,Africa/Accra,10/11/2017
11761301,Daasaa,Daasaa,Daasaa,6.90296,-2.16535,P,PPL,GH,,2,617,,,0,,217,Africa/Accra,05/12/2019
11761302,Betiako,Betiako,Betiako,6.86446,-2.20586,P,PPL,GH,,2,617,,,0,,227,Africa/Accra,05/12/2019
11761303,Wiosokurom,Wiosokurom,Wiosokurom,6.85641,-2.23013,P,PPL,GH,,2,617,,,0,,224,Africa/Accra,05/12/2019
11761304,Bonsua,Bonsua,Bonsua,6.898,-2.23335,H,STM,GH,,2,,,,0,,184,Africa/Accra,10/11/2017
11761305,Gyaakye,Gyaakye,Gyaakye,6.90936,-2.16927,P,PPL,GH,,2,617,,,0,,233,Africa/Accra,05/12/2019
11761306,Kwabenanyanto,Kwabenanyanto,"Kwabenanyanto,Kwanenanyanto",6.84718,-2.23676,H,STM,GH,,0,,,,0,,200,Africa/Accra,10/11/2017
11761307,Agyeikurom,Agyeikurom,Agyeikurom,6.84385,-2.23373,P,PPL,GH,,2,617,,,0,,200,Africa/Accra,05/12/2019
11761308,Tabirikurom,Tabirikurom,Tabirikurom,6.84226,-2.21859,P,PPL,GH,,2,617,,,0,,228,Africa/Accra,05/12/2019
11761309,Nsoadeem,Nsoadeem,Nsoadeem,6.87234,-2.19252,P,PPL,GH,,2,617,,,0,,235,Africa/Accra,05/12/2019
11761310,Kwakuduakurom,Kwakuduakurom,Kwakuduakurom,6.86712,-2.16297,P,PPL,GH,,2,617,,,0,,247,Africa/Accra,05/12/2019
11761311,Kwakumensakurom,Kwakumensakurom,Kwakumensakurom,6.83915,-2.19719,P,PPL,GH,,2,617,,,0,,224,Africa/Accra,05/12/2019
11761312,Onyamebekyere,Onyamebekyere,Onyamebekyere,6.82219,-2.17969,P,PPL,GH,,2,616,,,0,,244,Africa/Accra,05/12/2019
11761313,Okrakurom,Okrakurom,Okrakurom,6.82729,-2.21019,P,PPL,GH,,2,617,,,0,,241,Africa/Accra,05/12/2019
11761314,Asenkyem,Asenkyem,"Asenkyem,Senchem",6.83024,-2.1943,P,PPL,GH,,2,617,,,0,,233,Africa/Accra,05/12/2019
11761315,Senkyem,Senkyem,"Senchem,Senkyem",6.83561,-2.1996,H,STM,GH,,2,,,,0,,218,Africa/Accra,10/11/2017
11761316,Dannyame Number One,Dannyame Number One,"Dannyame Number 1,Dannyame Number One",6.8071,-2.20905,P,PPL,GH,,2,617,,,0,,253,Africa/Accra,05/12/2019
11761317,Dokurom,Dokurom,Dokurom,6.81345,-2.16565,P,PPL,GH,,2,616,,,0,,265,Africa/Accra,05/12/2019
11761318,Akunsua,Akunsua,Akunsua,6.89743,-2.17996,H,STM,GH,,2,,,,0,,201,Africa/Accra,10/11/2017
11761319,Nsukasi,Nsukasi,Nsukasi,6.84392,-2.21169,H,STM,GH,,2,,,,0,,218,Africa/Accra,10/11/2017
11761320,Ntokwia,Ntokwia,Ntokwia,6.85068,-2.1669,H,STM,GH,,2,,,,0,,231,Africa/Accra,10/11/2017
11761321,Nyameadom,Nyameadom,Nyameadom,6.82793,-2.24753,P,PPL,GH,,2,617,,,0,,216,Africa/Accra,06/12/2019
11761322,Benimso,Benimso,"Benimso,Benumnsuo",6.81688,-2.20802,P,PPL,GH,,2,617,,,0,,226,Africa/Accra,05/12/2019
11761323,Ahrisu,Ahrisu,Ahrisu,6.82318,-2.17909,H,STM,GH,,2,,,,0,,240,Africa/Accra,10/11/2017
11761324,Esuapoku,Esuapoku,Esuapoku,6.82687,-2.176,H,STM,GH,,2,,,,0,,244,Africa/Accra,10/11/2017
11761325,Adokurom,Adokurom,"Adokurom,Busuchi",6.80602,-2.18859,P,PPL,GH,,2,617,,,0,,252,Africa/Accra,05/12/2019
11761326,Dannyame Number Three,Dannyame Number Three,"Dannyame Number 3,Dannyame Number Three,Danyamikese",6.79873,-2.2097,P,PPL,GH,,2,617,,,0,,261,Africa/Accra,05/12/2019
11761327,Katapei,Katapei,Katapei,6.85083,-2.16033,P,PPL,GH,,2,617,,,0,,250,Africa/Accra,05/12/2019
11761328,Atonsua,Atonsua,Atonsua,6.78569,-2.21949,H,STM,GH,,2,,,,0,,237,Africa/Accra,10/11/2017
11761329,Adiembra Junction,Adiembra Junction,Adiembra Junction,6.76583,-2.18571,P,PPL,GH,,2,616,,,0,,267,Africa/Accra,05/12/2019
11761330,Kefibuorkurom,Kefibuorkurom,Kefibuorkurom,6.76238,-2.18213,P,PPL,GH,,2,616,,,0,,272,Africa/Accra,05/12/2019
11761331,Sunkwa,Sunkwa,Sunkwa,6.75966,-2.19367,P,PPL,GH,,2,616,,,0,,254,Africa/Accra,05/12/2019
11761332,Manhyia,Manhyia,Manhyia,6.7558,-2.19833,P,PPL,GH,,2,616,,,0,,255,Africa/Accra,05/12/2019
11761333,Ampakami,Ampakami,"Ampabami,Ampakami",6.79527,-2.14508,H,STM,GH,,2,,,,0,,276,Africa/Accra,10/11/2017
11761334,Angumesua,Angumesua,Angumesua,6.80486,-2.14452,H,STM,GH,,2,,,,0,,265,Africa/Accra,10/11/2017
11761335,Peyie,Peyie,Peyie,6.80383,-2.13985,H,STM,GH,,2,,,,0,,271,Africa/Accra,10/11/2017
11761336,Oseikurom,Oseikurom,Oseikurom,6.8226,-2.12146,P,PPL,GH,,2,616,,,0,,313,Africa/Accra,05/12/2019
11761337,Sabiesua,Sabiesua,Sabiesua,6.81753,-2.1514,H,STM,GH,,2,,,,0,,255,Africa/Accra,10/11/2017
